AAPL,ARKK,BNB-USD,BTC-USD,DIA,EFA,ETH-USD,F,GM,GOOGL,IWM,LINK-USD,MCD,MSFT,QQQ,SBUX,SOL-USD,SPY,STETH-USD,TGT,TRX-USD,TSLA,USDC-USD,USDT-USD,VOO,VTI,WMT,XLF,XLK,XRP-USD,^GSPC
0.07932818584681561,0.0766710984032731,0.04481672265632901,0.04142127080230057,0.026995482781316048,0.025830024296038128,0.05988405965073952,0.03908110084319617,0.03432583766742858,0.05123196023509039,0.036505456473429426,0.06607248738202491,0.01578599432364579,0.04661146863516656,0.05020226627073884,0.037269259164027124,0.0742938940517056,0.036870694917129986,0.058886621183894414,0.03358456056175691,0.03903208369431448,0.08613266581957613,-3.8295877108898856e-05,0.00014560360559018765,0.03628296749658378,0.03693506889933631,0.017469612004732193,0.026233311982919897,0.054722117201711086,0.05671980673420061,0.03650689666569462
0.0766710984032731,0.22397024042797703,0.11769396560793245,0.11927196402138192,0.042006550737856196,0.04577649884329202,0.1530364789672663,0.08312450193766731,0.08154758898715617,0.0807166620938923,0.08477358898597841,0.1672915733987258,0.01296440423785707,0.06852607679532448,0.08581586225294426,0.06368630180524325,0.1802728947477324,0.05996460000016654,0.15182084995724587,0.0639028356560197,0.08232658933906321,0.198214300066763,-5.27688128626141e-05,0.0005181611067037559,0.059224953782732466,0.06442178588328862,0.020035512610740772,0.04667471671212272,0.08525735615562911,0.14963079921547232,0.05960730077203312
0.04481672265632901,0.11769396560793245,0.6949018072627416,0.305428229275769,0.02722786907560648,0.034322418653643536,0.4192316265528758,0.05078965839940283,0.044861439100845696,0.04411773658338587,0.053307963752656326,0.4742604081154934,0.009496597731826664,0.042714542211260184,0.05022120634293875,0.037891920760802986,0.5101911167782173,0.036511453297566325,0.4130349980340604,0.03329205960874317,0.3320566969534667,0.1124803690069225,-0.0002614445544006789,0.0004165069462881276,0.03637341687587105,0.03913199507591515,0.011239706733757305,0.03127988308484253,0.050181832699775115,0.42090061953879865,0.03636546258363578
0.04142127080230057,0.11927196402138192,0.305428229275769,0.3543080687487722,0.028102817317323434,0.03208186468132854,0.38047192383419526,0.046453940864020736,0.05079459111187227,0.0503034811368748,0.05147077205476533,0.4035449185910088,0.009121321485742614,0.04600042433656649,0.05006653577239349,0.03536355558322726,0.3994627002814862,0.03706282085595865,0.3726409917384477,0.03812934669577157,0.23233334813084083,0.11629581341436024,-0.0002769108633456182,0.0005737028393960948,0.036736300817839934,0.03908916306842179,0.015546414346370871,0.03194247734209463,0.05039201336615681,0.31105551841943274,0.03681500102533489
0.026995482781316048,0.042006550737856196,0.02722786907560648,0.028102817317323434,0.021688306278119147,0.018440916858100592,0.038316290260879904,0.032272741072678926,0.03141528208445955,0.02475795957095771,0.02781488286025844,0.04297178739473306,0.013020429903187214,0.02380740139927301,0.026242917600859426,0.02454741474625296,0.043353768667554166,0.023350985974090414,0.0371962767879075,0.025096109344320872,0.020627402662880327,0.038993316059074926,-2.7724065026582163e-05,7.660423173951328e-05,0.023020273713169084,0.023798750589299585,0.012894067142547544,0.02461390436174068,0.02803769264587684,0.033477454403267375,0.02310259393162893
0.025830024296038128,0.04577649884329202,0.034322418653643536,0.03208186468132854,0.018440916858100592,0.02592615421292904,0.0457584830927119,0.03210875602463879,0.031460590692716596,0.02550260112562041,0.027525039248255164,0.050093459920624896,0.010568378404991868,0.02256315803033613,0.026743393901117966,0.024857352537955416,0.054625648642950796,0.0222885345134187,0.04452149678262053,0.02305308795642859,0.02755691101877914,0.04185523945478592,-1.1382808109120706e-05,5.519411260192042e-05,0.021992511582624188,0.022984244368564215,0.009474399436940114,0.02190776124543069,0.028150307423969397,0.04088927725601087,0.022089583065516102
0.05988405965073952,0.1530364789672663,0.4192316265528758,0.38047192383419526,0.038316290260879904,0.0457584830927119,0.6450980251468156,0.06738716298032697,0.07004041379985666,0.07049625645758002,0.06837075244450537,0.5994485373323759,0.011526896550607393,0.05958936213400897,0.06752212808005865,0.04508264737399181,0.5882031421914329,0.050563104033906445,0.632014462208337,0.05037318894871201,0.31720177258248844,0.15571463472617453,-0.00034839343208169574,0.0004999126251390726,0.05008930178586633,0.053081337462838406,0.020574060466630555,0.04181015626649639,0.06855278851411119,0.42711390837017355,0.050099093726532394
0.03908110084319617,0.08312450193766731,0.05078965839940283,0.046453940864020736,0.032272741072678926,0.03210875602463879,0.06738716298032697,0.15866858634504244,0.11335328309503455,0.03818610979984358,0.05402670270412639,0.08673856712434933,0.01619865723054127,0.03230021848915872,0.04048661251842341,0.041087314774101956,0.09987267638692753,0.03626396351051287,0.06563915755715413,0.049311966739003045,0.03547718030053688,0.080428741273032,3.708620359627862e-05,0.0002499981826791458,0.03579968527908149,0.038408104992847275,0.016571325005958884,0.04104106592918407,0.04148738324935929,0.06783815429367772,0.03588255452689433
0.03432583766742858,0.08154758898715617,0.044861439100845696,0.05079459111187227,0.03141528208445955,0.031460590692716596,0.07004041379985666,0.11335328309503455,0.14043178956825583,0.034480522930543336,0.05191310422488963,0.08510132642056682,0.015024083205384687,0.029220423875904906,0.03856329600080108,0.03710975039956823,0.08352399998126539,0.03466068624462918,0.06916019544081445,0.046120035532738836,0.04185279916894705,0.07776395695260661,-2.7743250240678997e-05,0.0002519310962354896,0.0342287291546611,0.03675249491515609,0.013874939951697309,0.04155238067057826,0.039197943737828686,0.06104079245091134,0.034344323177725546
0.05123196023509039,0.0807166620938923,0.04411773658338587,0.0503034811368748,0.02475795957095771,0.02550260112562041,0.07049625645758002,0.03818610979984358,0.034480522930543336,0.09684001036268626,0.03582807207089931,0.07619022134721663,0.011880774913627573,0.05303461343304352,0.05271031207736858,0.03075848280915273,0.08830215792690009,0.036959649645601014,0.06885894970228164,0.03093167421471829,0.04205390599856294,0.07833709087322853,-3.7878334996416e-05,0.00010079134015869767,0.03652820108992909,0.037119909138652374,0.013573753177757476,0.025338334735993322,0.05278000733820009,0.0694515760555629,0.03676077162913176
0.036505456473429426,0.08477358898597841,0.053307963752656326,0.05147077205476533,0.02781488286025844,0.027525039248255164,0.06837075244450537,0.05402670270412639,0.05191310422488963,0.03582807207089931,0.05273849844594,0.07666047593260879,0.012039231481965574,0.030459107273950126,0.039459692925419516,0.03436829287840241,0.07720727764639138,0.0330315288927992,0.0666901747682077,0.03923404393489637,0.035265737619116264,0.0731385048965168,-3.123586748933447e-05,0.00017826792505830946,0.03260859568943631,0.035403421403020066,0.013145929802113075,0.033867834076661565,0.04114919521341268,0.06286745188862537,0.03276744081209978
0.06607248738202491,0.1672915733987258,0.4742604081154934,0.4035449185910088,0.04297178739473306,0.050093459920624896,0.5994485373323759,0.08673856712434933,0.08510132642056682,0.07619022134721663,0.07666047593260879,0.9801087888971611,0.013801786248679218,0.06770379467593245,0.07534561541902662,0.056310617987364614,0.6492516167388971,0.056782677238133024,0.5890345319551127,0.058213044517319686,0.3721902871940763,0.18133051132672734,-0.0003035940080807871,0.0005351608946810204,0.05637734258397745,0.05957394275870393,0.027811418038238896,0.049096192057123705,0.07685282121103246,0.58345601987003,0.05645825807761804
0.01578599432364579,0.01296440423785707,0.009496597731826664,0.009121321485742614,0.013020429903187214,0.010568378404991868,0.011526896550607393,0.01619865723054127,0.015024083205384687,0.011880774913627573,0.012039231481965574,0.013801786248679218,0.029544494181301995,0.011687268602893347,0.012449495660439467,0.01890608887420556,0.013914320827080053,0.01229064494293622,0.010372905701993665,0.013808864326034013,0.01263081590031728,0.013290650871517882,-1.0039376061389457e-05,2.6791759027066322e-05,0.012228241496177555,0.012130438191038742,0.010206421455872895,0.013428141453127665,0.01241184884819605,0.010738234636760168,0.012278746865034438
0.04661146863516656,0.06852607679532448,0.042714542211260184,0.04600042433656649,0.02380740139927301,0.02256315803033613,0.05958936213400897,0.03230021848915872,0.029220423875904906,0.05303461343304352,0.030459107273950126,0.06770379467593245,0.011687268602893347,0.06671615184682286,0.048372062543051285,0.028844603546569904,0.07250800108735066,0.03397105529377925,0.058201990782111156,0.02415887056105665,0.040534129457219875,0.06716175595980564,-1.2052283084262036e-05,0.00014287731327959052,0.03362293755952146,0.03391060273935012,0.013597644679694388,0.022374541827872917,0.053080744680250126,0.057762269423166715,0.033795716782783126
0.05020226627073884,0.08581586225294426,0.05022120634293875,0.05006653577239349,0.026242917600859426,0.026743393901117966,0.06752212808005865,0.04048661251842341,0.03856329600080108,0.05271031207736858,0.039459692925419516,0.07534561541902662,0.012449495660439467,0.048372062543051285,0.05188881545360309,0.036131451716320186,0.08178015113231339,0.03710545963155022,0.06633372195447834,0.03282141380209057,0.04052308815989024,0.0885704302886264,-3.3284825799887004e-05,0.0001605992328725946,0.03660867434563057,0.037790436292615574,0.015044594998135487,0.02700525633040043,0.05482003532303468,0.06281863656181073,0.036836070516163416
0.037269259164027124,0.06368630180524325,0.037891920760802986,0.03536355558322726,0.02454741474625296,0.024857352537955416,0.04508264737399181,0.041087314774101956,0.03710975039956823,0.03075848280915273,0.03436829287840241,0.056310617987364614,0.01890608887420556,0.028844603546569904,0.036131451716320186,0.0973470016059386,0.05354780539566216,0.029518964326428945,0.04428675017327839,0.0371677211932561,0.030787492349325173,0.05546047579806292,-3.0005260152462647e-05,0.0001543917562968807,0.029057355610298943,0.030249649535995345,0.01436923498574258,0.027393052121157342,0.03732210628860678,0.043449263516810235,0.029182639553077393
0.0742938940517056,0.1802728947477324,0.5101911167782173,0.3994627002814862,0.043353768667554166,0.054625648642950796,0.5882031421914329,0.09987267638692753,0.08352399998126539,0.08830215792690009,0.07720727764639138,0.6492516167388971,0.013914320827080053,0.07250800108735066,0.08178015113231339,0.05354780539566216,1.3292192942085925,0.05979059576177874,0.5727368486565373,0.06042991515551849,0.3648166087557022,0.19294898561755192,-0.0003254506755673414,0.0008206735930709679,0.059312798741914724,0.06232428774016726,0.02327195843535127,0.04790177147790597,0.08299396457644505,0.5686899928784914,0.05943736909173987
0.036870694917129986,0.05996460000016654,0.036511453297566325,0.03706282085595865,0.023350985974090414,0.0222885345134187,0.050563104033906445,0.03626396351051287,0.03466068624462918,0.036959649645601014,0.0330315288927992,0.056782677238133024,0.01229064494293622,0.03397105529377925,0.03710545963155022,0.029518964326428945,0.05979059576177874,0.02961628997500511,0.04941978504879306,0.029122527582032088,0.02847893195274808,0.05986211267445719,-3.038241657094309e-05,0.00011014992274565372,0.029162490736113503,0.030118136477761653,0.013842013457062345,0.026101587921096285,0.03954871704149296,0.045468272846351965,0.029309913522593094
0.058886621183894414,0.15182084995724587,0.4130349980340604,0.3726409917384477,0.0371962767879075,0.04452149678262053,0.632014462208337,0.06563915755715413,0.06916019544081445,0.06885894970228164,0.0666901747682077,0.5890345319551127,0.010372905701993665,0.058201990782111156,0.06633372195447834,0.04428675017327839,0.5727368486565373,0.04941978504879306,0.6318174114147738,0.04918345349205129,0.3132258765310051,0.15380252100496952,-0.00034470309737594213,0.0004847770961443036,0.04896160280407834,0.051892723273051465,0.019603186468911637,0.04084731720454325,0.06722298968414757,0.41962263366235664,0.048991764392281804
0.03358456056175691,0.0639028356560197,0.03329205960874317,0.03812934669577157,0.025096109344320872,0.02305308795642859,0.05037318894871201,0.049311966739003045,0.046120035532738836,0.03093167421471829,0.03923404393489637,0.058213044517319686,0.013808864326034013,0.02415887056105665,0.03282141380209057,0.0371677211932561,0.06042991515551849,0.029122527582032088,0.04918345349205129,0.12420860021041444,0.025348610705670245,0.05540263505882856,8.758160713391622e-05,0.00017803716715640512,0.028612482810836032,0.03020483601977343,0.026148418835373825,0.0286777955748304,0.03251394842602382,0.039509184517673504,0.02875761478468182
0.03903208369431448,0.08232658933906321,0.3320566969534667,0.23233334813084083,0.020627402662880327,0.02755691101877914,0.31720177258248844,0.03547718030053688,0.04185279916894705,0.04205390599856294,0.035265737619116264,0.3721902871940763,0.01263081590031728,0.040534129457219875,0.04052308815989024,0.030787492349325173,0.3648166087557022,0.02847893195274808,0.3132258765310051,0.025348610705670245,0.7430866351146286,0.09036310771417887,-0.0004469990795660685,0.0001270359627329814,0.02831644681153775,0.029609480497458443,0.015047263283405889,0.02114633343044673,0.04120724014191493,0.41775449625832406,0.028502774086135198
0.08613266581957613,0.198214300066763,0.1124803690069225,0.11629581341436024,0.038993316059074926,0.04185523945478592,0.15571463472617453,0.080428741273032,0.07776395695260661,0.07833709087322853,0.0731385048965168,0.18133051132672734,0.013290650871517882,0.06716175595980564,0.0885704302886264,0.05546047579806292,0.19294898561755192,0.05986211267445719,0.15380252100496952,0.05540263505882856,0.09036310771417887,0.37315284939451304,-0.00013389978472650495,0.0004144880473380103,0.05896022550916026,0.06248647903731433,0.02336341019251014,0.043583932817586074,0.0855310817244264,0.16004879287776164,0.05951844749435206
-3.8295877108898856e-05,-5.27688128626141e-05,-0.0002614445544006789,-0.0002769108633456182,-2.7724065026582163e-05,-1.1382808109120706e-05,-0.00034839343208169574,3.708620359627862e-05,-2.7743250240678997e-05,-3.7878334996416e-05,-3.123586748933447e-05,-0.0003035940080807871,-1.0039376061389457e-05,-1.2052283084262036e-05,-3.3284825799887004e-05,-3.0005260152462647e-05,-0.0003254506755673414,-3.038241657094309e-05,-0.00034470309737594213,8.758160713391622e-05,-0.0004469990795660685,-0.00013389978472650495,2.6489384582230286e-05,1.3657824293155815e-05,-3.041440967102198e-05,-2.7227204215586826e-05,-1.2801342129078951e-05,-2.131731198452956e-05,-3.29062154927319e-05,-0.0006993027005365785,-2.7692809870637297e-05
0.00014560360559018765,0.0005181611067037559,0.0004165069462881276,0.0005737028393960948,7.660423173951328e-05,5.519411260192042e-05,0.0004999126251390726,0.0002499981826791458,0.0002519310962354896,0.00010079134015869767,0.00017826792505830946,0.0005351608946810204,2.6791759027066322e-05,0.00014287731327959052,0.0001605992328725946,0.0001543917562968807,0.0008206735930709679,0.00011014992274565372,0.0004847770961443036,0.00017803716715640512,0.0001270359627329814,0.0004144880473380103,1.3657824293155815e-05,5.554529775848131e-05,0.00010749070241274784,0.00012158530886244148,0.00010503486919254513,7.232581077839894e-05,0.00015604527066580132,0.00016052821982652998,0.00010935574727304207
0.03628296749658378,0.059224953782732466,0.03637341687587105,0.036736300817839934,0.023020273713169084,0.021992511582624188,0.05008930178586633,0.03579968527908149,0.0342287291546611,0.03652820108992909,0.03260859568943631,0.05637734258397745,0.012228241496177555,0.03362293755952146,0.03660867434563057,0.029057355610298943,0.059312798741914724,0.029162490736113503,0.04896160280407834,0.028612482810836032,0.02831644681153775,0.05896022550916026,-3.041440967102198e-05,0.00010749070241274784,0.02877585364774602,0.02968321114152939,0.013587679765961988,0.025743452582216185,0.038997899808416406,0.045073028897525715,0.028905285823673563
0.03693506889933631,0.06442178588328862,0.03913199507591515,0.03908916306842179,0.023798750589299585,0.022984244368564215,0.053081337462838406,0.038408104992847275,0.03675249491515609,0.037119909138652374,0.035403421403020066,0.05957394275870393,0.012130438191038742,0.03391060273935012,0.037790436292615574,0.030249649535995345,0.06232428774016726,0.030118136477761653,0.051892723273051465,0.03020483601977343,0.029609480497458443,0.06248647903731433,-2.7227204215586826e-05,0.00012158530886244148,0.02968321114152939,0.03094660220266955,0.013685345890990467,0.02693903497879313,0.04007009729475581,0.047806800331783264,0.029843910117014327
0.017469612004732193,0.020035512610740772,0.011239706733757305,0.015546414346370871,0.012894067142547544,0.009474399436940114,0.020574060466630555,0.016571325005958884,0.013874939951697309,0.013573753177757476,0.013145929802113075,0.027811418038238896,0.010206421455872895,0.013597644679694388,0.015044594998135487,0.01436923498574258,0.02327195843535127,0.013842013457062345,0.019603186468911637,0.026148418835373825,0.015047263283405889,0.02336341019251014,-1.2801342129078951e-05,0.00010503486919254513,0.013587679765961988,0.013685345890990467,0.04284939378080359,0.01312640481120836,0.01426769584815328,0.016086286502618275,0.013632013729813854
0.026233311982919897,0.04667471671212272,0.03127988308484253,0.03194247734209463,0.02461390436174068,0.02190776124543069,0.04181015626649639,0.04104106592918407,0.04155238067057826,0.025338334735993322,0.033867834076661565,0.049096192057123705,0.013428141453127665,0.022374541827872917,0.02700525633040043,0.027393052121157342,0.04790177147790597,0.026101587921096285,0.04084731720454325,0.0286777955748304,0.02114633343044673,0.043583932817586074,-2.131731198452956e-05,7.232581077839894e-05,0.025743452582216185,0.02693903497879313,0.01312640481120836,0.03600828014378731,0.028265175036837342,0.04085989055996354,0.025883808304452246
0.054722117201711086,0.08525735615562911,0.050181832699775115,0.05039201336615681,0.02803769264587684,0.028150307423969397,0.06855278851411119,0.04148738324935929,0.039197943737828686,0.05278000733820009,0.04114919521341268,0.07685282121103246,0.01241184884819605,0.053080744680250126,0.05482003532303468,0.03732210628860678,0.08299396457644505,0.03954871704149296,0.06722298968414757,0.03251394842602382,0.04120724014191493,0.0855310817244264,-3.29062154927319e-05,0.00015604527066580132,0.038997899808416406,0.04007009729475581,0.01426769584815328,0.028265175036837342,0.06130025795547056,0.06170143829518888,0.039248410589409206
0.05671980673420061,0.14963079921547232,0.42090061953879865,0.31105551841943274,0.033477454403267375,0.04088927725601087,0.42711390837017355,0.06783815429367772,0.06104079245091134,0.0694515760555629,0.06286745188862537,0.58345601987003,0.010738234636760168,0.057762269423166715,0.06281863656181073,0.043449263516810235,0.5686899928784914,0.045468272846351965,0.41962263366235664,0.039509184517673504,0.41775449625832406,0.16004879287776164,-0.0006993027005365785,0.00016052821982652998,0.045073028897525715,0.047806800331783264,0.016086286502618275,0.04085989055996354,0.06170143829518888,1.0649798894517122,0.04503469424827672
0.03650689666569462,0.05960730077203312,0.03636546258363578,0.03681500102533489,0.02310259393162893,0.022089583065516102,0.050099093726532394,0.03588255452689433,0.034344323177725546,0.03676077162913176,0.03276744081209978,0.05645825807761804,0.012278746865034438,0.033795716782783126,0.036836070516163416,0.029182639553077393,0.05943736909173987,0.029309913522593094,0.048991764392281804,0.02875761478468182,0.028502774086135198,0.05951844749435206,-2.7692809870637297e-05,0.00010935574727304207,0.028905285823673563,0.029843910117014327,0.013632013729813854,0.025883808304452246,0.039248410589409206,0.04503469424827672,0.029084757407544504
